FioriId;AppName;Link;MainServiceName;ServiceUri;ODataVersion;SEGWProject;ProgrammingModel;BusinessEntity;FPM_Extended
F2510;CalculateExchangeRateforCashJournal;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2510;FIGLHU_CASHJOURN_FX;/sap/opu/odata/sap/FIGLHU_CASHJOURN_FX;2.0;FIGLHU_CASHJOURN_FX;N/A;CashJournSet;Yes
F2511;DisplayHistoricalDataofExchangeRates;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2511;FIGLHU_CASHJOURN_FX;/sap/opu/odata/sap/FIGLHU_CASHJOURN_FX;2.0;FIGLHU_CASHJOURN_FX;N/A;ExchRateLogSet;Yes
F2512;ManageSalesPlans;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2512;SD_SALESPLAN;/sap/opu/odata/sap/SD_SALESPLAN;2.0;SD_SALESPLAN;BOPF;I_SalesPlanTP;Yes
F2513;ProjectCostReport-Overview;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2513;PS_PROJFIN_MNTR_SRV;/sap/opu/odata/sap/PS_PROJFIN_MNTR_SRV;2.0;PS_PROJFIN_MNTR;N/A;C_PROJECTFINANCIALREPORTResults;Yes
F2515;ManageControlGroupings;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2515;SLL_CTRLGRPG_MANAGE;/sap/opu/odata/sap/SLL_CTRLGRPG_MANAGE;2.0;SLL_CTRLGRPG_MANAGE;N/A;;N/A
F2516;ManageCommodityCodes;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2516;SLL_CMDTYCD_MANAGE;/sap/opu/odata/sap/SLL_CMDTYCD_MANAGE;2.0;SLL_CMDTYCD_MANAGE;N/A;;N/A
F2517;ManageIntrastatServiceCodes;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2517;SLL_ISSRVCCD_MANAGE;/sap/opu/odata/sap/SLL_ISSRVCCD_MANAGE;2.0;SLL_ISSRVCCD_MANAGE;N/A;;N/A
F2518;ManageControlClasses;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2518;SLL_CTRLCL_MANAGE;/sap/opu/odata/sap/SLL_CTRLCL_MANAGE;2.0;SLL_CTRLCL_MANAGE;N/A;;N/A
F2519;MasterDataRemediationOverviewProducts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2519;CMD_QLTY_OVP_PRODUCT_SRV;/sap/opu/odata/sap/CMD_QLTY_OVP_PRODUCT_SRV;2.0;CMD_QLTY_OVP_PRODUCT;N/A;C_MDQltyProdsWthErrorsAnaResults;N/A
F2526;ManageComplianceScenarioTasks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2526;EHS_EM_SCEN_TASK_LIST_SRV;/sap/opu/odata/sap/EHS_EM_SCEN_TASK_LIST_SRV;2.0;EHS_EM_SCEN_TASK_LIST;RAP;C_EHSCmplncScenRelatedTask;Yes
F2527;MonitorEHSTasks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2527;EHFND_TDEF_MON_SRV;/sap/opu/odata/sap/EHFND_TDEF_MON_SRV;2.0;EHFND_TDEF_MON;RAP;C_EHSTaskMonitoring;Yes
F2528;TaskDefinition;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2528;EHFND_SIMPLE_TDEF_SRV;/sap/opu/odata/sap/EHFND_SIMPLE_TDEF_SRV;2.0;EHFND_SIMPLE_TDEF;BOPF;I_EHSTaskDefinitionTP;Yes
F2529;TaskInstance;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2529;EHFND_TASK_INSTANCE_SRV;/sap/opu/odata/sap/EHFND_TASK_INSTANCE_SRV;2.0;EHFND_TASK_INSTANCE;RAP;C_EHSTaskInstance;Yes
F2538;ProjectCostReport-LineItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2538;PS_PROJCOST_LINEITEMS_SRV;/sap/opu/odata/sap/PS_PROJCOST_LINEITEMS_SRV;2.0;PS_PROJCOST_LINEITEMS;N/A;C_ProjectcostlineitemsResults;Yes
F2545;ManageLicenses;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2545;SLL_LICENSE_MANAGE;/sap/opu/odata/sap/SLL_LICENSE_MANAGE;2.0;SLL_LICENSE_MANAGE;RAP;I_TrdCmplncLicenseTP;Yes
F2546;DefineSettingsforStandardizedDataInterface;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2546;CADE_CONFIGURE_SRV;/sap/opu/odata/sap/CADE_CONFIGURE_SRV;2.0;CADE_CONFIGURE;N/A;;N/A
F2547;VerifyGeneralJournalEntries;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2547;FAC_GL_JOURNALENTRY_VER_SRV;/sap/opu/odata/sap/FAC_GL_JOURNALENTRY_VER_SRV;2.0;FAC_GL_JOURNALENTRY_VER;N/A;;N/A
F2547A;VerifyGeneralJournalEntries-NewVersion;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2547A;0001;/sap/opu/odata4/sap/ui_journalentry_ver/srvd/sap/ui_journalentry_verify/0001;;;RAP;JournalEntryWorkflow;Yes
F2548;UploadGeneralJournalEntries;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2548;FAC_GL_DOCUMENT_POST_SRV;/sap/opu/odata/sap/FAC_GL_DOCUMENT_POST_SRV;;;N/A;;N/A
F2549;RealignmentResults-ProfitabilityAnalysis;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2549;FCO_PA_REALIGNMENT_SRV;/sap/opu/odata/sap/FCO_PA_REALIGNMENT_SRV;2.0;FCO_PA_REALIGNMENT;RAP;C_PaRealignment;Yes
F2550;ManagePaymentAdvices;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2550;FAR_MANAGE_PAYMENT_ADVICES_SRV;/sap/opu/odata/sap/FAR_MANAGE_PAYMENT_ADVICES_SRV;2.0;FAR_MANAGE_PAYMENT_ADVICES;BOPF;I_PaymentAdviceTP;Yes
F2551;SupplierEvaluationWeightingandScoring;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2551;MM_PRC_SEV_CONFIG;/sap/opu/odata/sap/MM_PRC_SEV_CONFIG;2.0;MM_PRC_SEV_CONFIG;N/A;;N/A
F2553;FindStandardTexts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2553;MPE_STDTEXT_SRV;/sap/opu/odata/sap/MPE_STDTEXT_SRV;2.0;MPE_STDTEXT;BOPF;I_MfgStandardTextTP;Yes
F2554;ManageStandardTexts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2554;MPE_STDTEXT_SRV;/sap/opu/odata/SAP/MPE_STDTEXT_SRV;2.0;MPE_STDTEXT;N/A;;N/A
F2562;ManageBusinessPartnerItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2562;O2C_FICA_BPLINEITEMS_SRV;/sap/opu/odata/sap/O2C_FICA_BPLINEITEMS_SRV;2.0;O2C_FICA_BPLINEITEMS;;;Yes
F2564;My/ProcessFreeFormPayments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2564;FAP_PROCESS_FF_PAYMENTS_SRV;/sap/opu/odata/sap/FAP_PROCESS_FF_PAYMENTS_SRV;2.0;FAP_PROCESS_FF_PAYMENTS;BOPF;I_PaymentRequestTP;Yes
F2568;ManageProductionVersions;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2568;MPE_MANAGE_PRODVER_SRV;/sap/opu/odata/sap/MPE_MANAGE_PRODVER_SRV;2.0;MPE_MANAGE_PRODVER;BOPF;I_ProdnVersTP;Yes
F2569;BusinessEventSubscription;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2569;C_BUSEVTSUBSCRPNMGR_CDS;/sap/opu/odata/sap/C_BUSEVTSUBSCRPNMGR_CDS;;;BOPF;I_BusEvtSubscrpnMgrTP;Yes
F2570;SimulateConfigurationModels;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2570;LO_VCHCLF_SIMULATION_SRV;/sap/opu/odata/sap/LO_VCHCLF_SIMULATION_SRV;2.0;LO_VCHCLF_SIMULATION;N/A;;N/A
F2571;AnalyzeQueryLog-EnterpriseSearch;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2571;ESH_ADMIN_SRV;/sap/opu/odata/sap/ESH_ADMIN_SRV;;;N/A;;N/A
F2575;DefineValidationRules(RTC);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2575;CONS_VALIDATION_RULE_SRV;/sap/opu/odata/sap/CONS_VALIDATION_RULE_SRV;2.0;CONS_VALIDATION_RULE;N/A;;N/A
F2577;TrackSalesOrders(S/4HANA);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2577;SD_SOFA;/sap/opu/odata/sap/SD_SOFA;2.0;SD_SOFA;RAP;C_SlsDocFlfllmntAnalyzer;Yes
F2578;ManageSubstancesCompliance;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2578;EHS_FND_SUBSTANCE_SRV;/sap/opu/odata/sap/EHS_FND_SUBSTANCE_SRV;2.0;EHS_FND_SUBSTANCE;BOPF;I_SubstanceTP;Yes
F2581;ManagePostingPeriodVariants;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2581;FAC_GL_PPV_SRV;/sap/opu/odata/sap/FAC_GL_PPV_SRV;2.0;FAC_GL_PPV;N/A;;N/A
F2583;ManageSalesItemProposals;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2583;SD_F2583_SLSITMPRPSL_SRV;/sap/opu/odata/sap/SD_F2583_SLSITMPRPSL_SRV;2.0;SD_F2583_SLSITMPRPSL;BOPF;I_SalesItemProposalTP;Yes
F2584;ApproveLeaveRequests(Version3/Fiori2.0);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2584;HCMFAB_LEAVE_REQUEST_APR_SRV;/sap/opu/odata/sap/HCMFAB_LEAVE_REQUEST_APR_SRV;2.0;HCMFAB_LEAVE_REQUEST_APR;N/A;;N/A
F2585;ApproveTimesheets(Version3);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2585;HCMFAB_APR_TIMESHEET_SRV;/sap/opu/odata/sap/HCMFAB_APR_TIMESHEET_SRV;2.0;HCMFAB_APR_TIMESHEET;N/A;;N/A
F2585A;ApproveTimesheets(S/4HANA/Version4);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2585A;UI_HCMAPPROVETIMESHEET;/sap/opu/odata/sap/UI_HCMAPPROVETIMESHEET;;;RAP;I_HCMTmeShtApprvlTP;Yes
F2587;ExtensibilityInventory;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2587;APS_EXT_DEP_INVENTORY_SRV;/sap/opu/odata/sap/APS_EXT_DEP_INVENTORY_SRV;2.0;APS_EXT_DEP_INVENTORY;N/A;;N/A
F2588;SearchPayments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2588;O2C_FICA_PAYMENT_SEARCH;/sap/opu/odata/sap/O2C_FICA_PAYMENT_SEARCH;2.0;O2C_FICA_PAYMENT_SEARCH;RAP;C_CAPaymentSearch;Yes
F2591;ConsolidationDataReleaseCockpit;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2591;CONS_DATA_RELEASE_COCKPIT_SRV;/sap/opu/odata/sap/CONS_DATA_RELEASE_COCKPIT_SRV;2.0;CONS_DATA_RELEASE_COCKPIT;N/A;;N/A
F2593;MassChangestoPurchaseOrders;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2593;MM_PUR_POMASS_UPDATE_SRV;/sap/opu/odata/sap/MM_PUR_POMASS_UPDATE_SRV;2.0;MM_PUR_POMASS_UPDATE;RAP;C_PurchaseOrderItemMassUpdate;Yes
F2594;MassChangestoPurchaseRequisitions;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2594;MM_PUR_PRMASS_UPDATE_SRV;/sap/opu/odata/sap/MM_PUR_PRMASS_UPDATE_SRV;2.0;MM_PUR_PRMASS_UPDATE;RAP;C_PurchaseReqMassUpdate;Yes
F2595;ManageDateFunctions;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2595;DATEFUNCTION;/sap/opu/odata/sap/DATEFUNCTION;2.0;DATEFUNCTION;N/A;;N/A
F2595A;ManageDateFunctions(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2595A;DATEFUNCTION;/sap/opu/odata/sap/DATEFUNCTION;2.0;DATEFUNCTION;N/A;;N/A
F2596;AnalyzeDunningRunExceptions;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2596;O2C_FICA_DUNNINGRUN_EXCEPTION_SRV;/sap/opu/odata/sap/O2C_FICA_DUNNINGRUN_EXCEPTION_SRV;2.0;O2C_FICA_DUNNINGRUN_EXCEPTION;N/A;;N/A
F2598;DefineValidationMethods(RTC);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2598;CONS_VALIDATION_METHOD_SRV;/sap/opu/odata/sap/CONS_VALIDATION_METHOD_SRV;2.0;CONS_VALIDATION_METHOD;N/A;;N/A
F2599;RevenueRecognitionforProjects:TemporaryAdjustments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2599;FINS_TRR_QUICKCRTTMPADJ_SRV;/sap/opu/odata/sap/FINS_TRR_QUICKCRTTMPADJ_SRV;2.0;FINS_TRR_QUICKCRTTMPADJ;N/A;;N/A
F2600;AnalyzeReturns;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2600;O2C_FICA_ANALYZE_RETURNS_SRV;/sap/opu/odata/sap/O2C_FICA_ANALYZE_RETURNS_SRV;2.0;O2C_FICA_ANALYZE_RETURNS;N/A;;N/A
F2603;MaintenanceSchedulingBoard;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2603;RSH_EAM_ORDER_GANTT_SRV;/sap/opu/odata/sap/RSH_EAM_ORDER_GANTT_SRV;2.0;RSH_EAM_ORDER_GANTT;N/A;;N/A
F2610;ImportMarketData;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2610;MDIF_UPLOAD_TRM_SRV;/sap/opu/odata/sap/MDIF_UPLOAD_TRM_SRV;2.0;MDIF_UPLOAD_TRM;N/A;;N/A
F2612;AssessProductsforMarkets;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2612;EHS_PMA_MKT_PRODUCT_SRV;/sap/opu/odata/sap/EHS_PMA_MKT_PRODUCT_SRV;2.0;EHS_PMA_MKT_PRODUCT;BOPF;I_ChmlCmplncInfoTP;Yes
F2620;ConsolidationDataReleaseMonitor;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2620;CONS_DATA_MASS_APPROVAL_SRV;/sap/opu/odata/sap/CONS_DATA_MASS_APPROVAL_SRV;2.0;CONS_DATA_MASS_APPROVAL;N/A;;N/A
F2621;DisplayBillableItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2621;O2C_CI_BIT_DISPLAY_SRV;/sap/opu/odata/sap/O2C_CI_BIT_DISPLAY_SRV;2.0;O2C_CI_BIT_DISPLAY;N/A;_BIT;Yes
F2622;DisplayInvoicingRequests;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2622;O2C_CI_INVREQ_DISPLAY_SRV;/sap/opu/odata/sap/O2C_CI_INVREQ_DISPLAY_SRV;2.0;O2C_CI_INVREQ_DISPLAY;RAP;C_CAInvcgRequest;Yes
F2626;AssignOpenItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2626;FAR_ASSIGN_OPEN_ITEMS_SRV;/sap/opu/odata/sap/FAR_ASSIGN_OPEN_ITEMS_SRV;2.0;FAR_ASSIGN_OPEN_ITEMS;RAP;C_CustomerWithAssignedOpenItem;Yes
F2627;DefineValidationRules;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2627;CONS_VECRULE_SRV;/sap/opu/odata/sap/CONS_VECRULE_SRV;2.0;CONS_VECRULE;N/A;;N/A
F2631;SupplierInvoiceItemsbyAccountAssignment;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2631;MM_SUPPLIER_INVOICE_LIST_ACC_SRV;/sap/opu/odata/sap/MM_SUPPLIER_INVOICE_LIST_ACC_SRV;2.0;MM_SUPPLIER_INVOICE_LIST_ACC;N/A;C_SuplrInvcByAcctAssgmt;Yes
F2632;ManageCompliancePurposes;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2632;EHS_CI_CMPLNCPRPS_MAN_SRV;/sap/opu/odata/sap/EHS_CI_CMPLNCPRPS_MAN_SRV;2.0;EHS_CI_CMPLNCPRPS_MAN;BOPF;I_CmplncPrpsTP;Yes
F2640;DisplayCustomerList;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2640;FAR_CUSTOMER_LIST_V2;/sap/opu/odata/sap/FAR_CUSTOMER_LIST_V2;;;RAP;C_CustomerList;Yes
F2641;ManageBasicComplianceData-UnpackagedProducts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2641;EHS_FND_CCI_PRODUCT_SRV;/sap/opu/odata/sap/EHS_FND_CCI_PRODUCT_SRV;2.0;EHS_FND_CCI_PRODUCT;RAP;C_ChmlCmplncInfoMntr;Yes
F2645;ManageAssessmentProfiles;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2645;EHHSS_RAS_PROFILE;/sap/opu/odata/sap/EHHSS_RAS_PROFILE;2.0;EHHSS_RAS_PROFILE;BOPF;I_EHSRskAssmtProfileTP;Yes
F2646;AssignRiskstoProjects;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2646;EHHSS_ASSIGN_RISKS_SRV;/sap/opu/odata/sap/EHHSS_ASSIGN_RISKS_SRV;2.0;EHHSS_ASSIGN_RISKS;N/A;;N/A
F2647;UnpackagedProduct-BasicComplianceData;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2647;EHS_FND_CCI_PRODUCT_SRV;/sap/opu/odata/sap/EHS_FND_CCI_PRODUCT_SRV;2.0;EHS_FND_CCI_PRODUCT;BOPF;I_ChmlCmplncInfoTP;Yes
F2649;ManageDefects;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2649;QM_DEFECT_MANAGE_SRV;/sap/opu/odata/sap/QM_DEFECT_MANAGE_SRV;2.0;QM_DEFECT_MANAGE;RAP;C_DefectMng;Yes
F2650;ManageCustomerReturns-Edit;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2650;SD_F2650_CRT_EDIT_SRV;/sap/opu/odata/sap/SD_F2650_CRT_EDIT_SRV;2.0;SD_F2650_CRT_EDIT;N/A;;N/A
F2651;ManageCustomerReturns-Create;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2651;SD_F2651_CRT_CREATE_SRV;/sap/opu/odata/sap/SD_F2651_CRT_CREATE_SRV;2.0;SD_F2651_CRT_CREATE;RAP;C_ReturnsReferenceDocument;Yes
F2652;ManageCustomerReturns-Refund;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2652;SD_F2652_CRT_REFUND_SRV;/sap/opu/odata/sap/SD_F2652_CRT_REFUND_SRV;2.0;SD_F2652_CRT_REFUND;N/A;;N/A
F2653;ManageDataValidationTasks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2653;CONS_VECRESULT_SRV;/sap/opu/odata/sap/CONS_VECRESULT_SRV;2.0;CONS_VECRESULT;N/A;;N/A
F2655;DefineValidationMethods;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2655;CONS_VECMETHOD_SRV;/sap/opu/odata/sap/CONS_VECMETHOD_SRV;2.0;CONS_VECMETHOD;N/A;;N/A
F2657;InputVATDeduction-China;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2657;FITAXCN_INPUT_VAT_DEDUCTION_SRV;/sap/opu/odata/sap/FITAXCN_INPUT_VAT_DEDUCTION_SRV;2.0;FITAXCN_INPUT_VAT_DEDUCTION;RAP;C_CN_TaxDeductionItemCube;Yes
F2658;InputVATTransfer-China;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2658;FITAXCN_INPUT_VAT_TRANSF_LIST_SRV;/sap/opu/odata/sap/FITAXCN_INPUT_VAT_TRANSF_LIST_SRV;2.0;FITAXCN_INPUT_VAT_TRANSF_LIST;RAP;C_CN_TaxTransferItemCube;Yes
F2660;FindMaintenanceTaskList;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2660;EAM_OBJPG_TASKLIST_SRV;/sap/opu/odata/sap/EAM_OBJPG_TASKLIST_SRV;2.0;EAM_OBJPG_TASKLIST;N/A;C_ObjPgMaintTaskListSet;Yes
F2661;FindMaintenanceTaskListandOperation;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2661;EAM_OBJPG_TASKLISTANDOP_SRV;/sap/opu/odata/sap/EAM_OBJPG_TASKLISTANDOP_SRV;2.0;EAM_OBJPG_TASKLISTANDOP;N/A;C_ObjPgMaintTaskListAndOpSet;Yes
F2662;ILMDataDestruction;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2662;ILM_DESTR_SRV;/sap/opu/odata/sap/ILM_DESTR_SRV;2.0;ILM_DESTR;N/A;;N/A
F2664;AnalyzeChangeImpact;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2664;MPE_MEC_IMPACT_ANALYSIS_SRV;/sap/opu/odata/SAP/MPE_MEC_IMPACT_ANALYSIS_SRV;2.0;MPE_MEC_IMPACT_ANALYSIS;N/A;;N/A
F2667;MassChangestoPurchasingInfoRecords;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2667;MM_PUR_INFO_RECORD_UPDATE_SRV;/sap/opu/odata/sap/MM_PUR_INFO_RECORD_UPDATE_SRV;2.0;MM_PUR_INFO_RECORD_UPDATE;RAP;C_PurgOrgLvlInfoRecdMassUpdt;Yes
F2668;MassChangestoSchedulingAgreements;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2668;MM_PUR_SCH_AGMT_MASS_UPDATE_SRV;/sap/opu/odata/sap/MM_PUR_SCH_AGMT_MASS_UPDATE_SRV;2.0;MM_PUR_SCH_AGMT_MASS_UPDATE;RAP;C_SchedgAgrmtItmMassUpdt;Yes
F2669;MassChangestoPurchaseContracts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2669;MM_PUR_CTRMASS_UPDATE_SRV;/sap/opu/odata/sap/MM_PUR_CTRMASS_UPDATE_SRV;2.0;MM_PUR_CTRMASS_UPDATE;RAP;C_PurContractItemMassUpdt;Yes
F2680;ManageMaterialValuations;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2680;FML_MATVAL_MANAGE_SRV;/sap/opu/odata/sap/FML_MATVAL_MANAGE_SRV;2.0;FML_MATVAL_MANAGE;RAP;C_MatlValnManage;Yes
F2681;DisplayItemChangeLog;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2681;FAR_INSPECT_ITEMS_CHNGLOG_SRV;/sap/opu/odata/sap/FAR_INSPECT_ITEMS_CHNGLOG_SRV;2.0;FAR_INSPECT_ITEMS_CHNGLOG;RAP;C_JournalEntryChangeLog;Yes
F2685;MapPaymentFormatData;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2685;MANAGE_PAYMENT_FORMAT_SRV;/sap/opu/odata/sap/MANAGE_PAYMENT_FORMAT_SRV;2.0;MANAGE_PAYMENT_FORMAT;N/A;;N/A
F2689;RecordResultsforInspectionPoints;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2689;QM_SUBSET_RR_SRV;/sap/opu/odata/sap/QM_SUBSET_RR_SRV;2.0;QM_SUBSET_RR;RAP;C_InspLotRsltRec;Yes
F2691;DisplayProcessFlow-AccountsPayable;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2691;FAP_DISP_PROCESS_FLOW_SRV;/sap/opu/odata/SAP/FAP_DISP_PROCESS_FLOW_SRV;2.0;FAP_DISP_PROCESS_FLOW;N/A;;N/A
F2692;DisplayProcessFlow-AccountsReceivable;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2692;FAR_DISP_PROCESS_FLOW_SRV;/sap/opu/odata/SAP/FAR_DISP_PROCESS_FLOW_SRV;2.0;FAR_DISP_PROCESS_FLOW;N/A;;N/A
F2698;ConfigureAlternativeControl;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2698;UI_OVD_ALTV_CTRL_CONFIGURE;/sap/opu/odata/sap/UI_OVD_ALTV_CTRL_CONFIGURE;;;RAP;C_ObjValDetnAltvConfAccessTP;Yes
F2699;ConfigureSubstitutionStrategy;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2699;ATP_ABC_STRATEGY;/sap/opu/odata/sap/ATP_ABC_STRATEGY;2.0;ATP_ABC_STRATEGY;BOPF;I_AltvBsdConfSubstnStrgyTP;Yes
F2700;DefineSearchSynonyms-EnterpriseSearch;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2700;ESH_ADMIN_SRV;/sap/opu/odata/sap/ESH_ADMIN_SRV;;;N/A;;N/A
F2701;ManageBuyoffs;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2701;MPE_BUYOFFCYCLE_SRV;/sap/opu/odata/sap/MPE_BUYOFFCYCLE_SRV;2.0;MPE_BUYOFFCYCLE;RAP;C_MfgBuyOffList;Yes
F2702;ManageBuyoffCycleTemplates;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2702;MPE_BUYOFFTEMPLATE_SRV;/sap/opu/odata/sap/MPE_BUYOFFTEMPLATE_SRV;2.0;MPE_BUYOFFTEMPLATE;BOPF;I_MfgBuyOffTemplateTP;Yes
F2706;ManageBufferLevels;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2706;PP_DD_STLM_SRV;/sap/opu/odata/sap/PP_DD_STLM_SRV;2.0;PP_DD_STLM;BOPF;I_ProdBufLvlPrpslTP;Yes
F2708;ReleaseBlockedUtilitiesContracts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F2708;ISU_MD_BLKD_CONTR_REL;/sap/opu/odata/sap/ISU_MD_BLKD_CONTR_REL;2.0;ISU_MD_BLKD_CONTR_REL;RAP;C_BlockedUtilitiesContractTP;Yes
